task_id,ablation_id,ablation_label,table_order,reference_condition,reference_strict_success,ablated_strict_success,bootstrap_seed
skillmtts_v4_rel_f1_seasonal_median_imputation_404e48b1982d,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_f1_seasonal_median_imputation_657f1075d315,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_f1_seasonal_profile_shift_08f8896e756f,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_f1_seasonal_profile_shift_123e6c8f2cbc,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_f1_seasonal_profile_shift_185a5afba17c,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_f1_volatility_regime_shift_01e7a5e7cced,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_f1_volatility_regime_shift_053b063e40bc,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_hm_event_window_response_422fe10367f5,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_hm_forward_fill_imputation_0083153a45ce,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_hm_iqr_anomaly_detection_1c239290cc5b,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_hm_lagged_cross_correlation_1eb5e25cfe8d,description_only,Description Only,2,annotated_preload,1,0,20260826
skillmtts_v4_rel_hm_lagged_predictor_regression_207a188e6b44,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_hm_lagged_predictor_regression_290a2c569776,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_hm_linear_interpolation_imputation_02a627efbf50,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_hm_linear_trend_forecast_0ff1edb2fa0b,description_only,Description Only,2,annotated_preload,0,1,20260826
skillmtts_v4_rel_hm_linear_trend_forecast_1117a237caba,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_hm_mad_anomaly_detection_0b7907493a2e,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_hm_mad_anomaly_detection_0d01db73417b,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_hm_rolling_backtest_selection_011499fedd7f,description_only,Description Only,2,annotated_preload,1,0,20260826
skillmtts_v4_rel_hm_rolling_backtest_selection_243eb6700df3,description_only,Description Only,2,annotated_preload,1,0,20260826
skillmtts_v4_rel_hm_rolling_backtest_selection_291828acdd4e,description_only,Description Only,2,annotated_preload,1,0,20260826
skillmtts_v4_rel_hm_rolling_backtest_selection_37719574116f,description_only,Description Only,2,annotated_preload,1,0,20260826
skillmtts_v4_rel_hm_rolling_threshold_detection_35c4d694f316,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_hm_state_duration_analysis_242979879474,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_hm_volatility_regime_shift_04338ca00f9f,description_only,Description Only,2,annotated_preload,1,0,20260826
skillmtts_v4_rel_hm_volatility_regime_shift_2e5983d0e807,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_hm_volatility_regime_shift_390674862718,description_only,Description Only,2,annotated_preload,1,0,20260826
skillmtts_v4_rel_stack_autocorrelation_structure_02c7ffbc9503,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_autocorrelation_structure_11ce9e234d25,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_autocorrelation_structure_177e25620b22,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_change_point_detection_27e4acd0fcaf,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_change_point_detection_59e86a395cfd,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_change_point_detection_8136aeac0a23,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_cohort_retention_shift_4e7783eda40a,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_cohort_retention_shift_5277c927547d,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_coverage_gap_detection_12d75db51057,description_only,Description Only,2,annotated_preload,1,0,20260826
skillmtts_v4_rel_stack_coverage_gap_detection_177926b92c25,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_coverage_gap_detection_7a6a5520e0c8,description_only,Description Only,2,annotated_preload,0,1,20260826
skillmtts_v4_rel_stack_event_sensitivity_regression_4d7cc33d0b00,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_event_sensitivity_regression_54526e7ee816,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_event_sensitivity_regression_691fe10680e6,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_event_window_response_04159fe71329,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_event_window_response_0aa98e67168a,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_event_window_response_131d1d8e9ede,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_iqr_anomaly_detection_1e8fcb10f675,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_iqr_anomaly_detection_1feba40fe9b1,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_lagged_cross_correlation_2d0c6b1d20e6,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_lagged_cross_correlation_4e8433409eaa,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_lagged_cross_correlation_556d51b7863f,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_lagged_predictor_regression_0789ad5aa67d,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_lagged_predictor_regression_2ab0340fa2af,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_lagged_predictor_regression_3ce5ed1d0a79,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_linear_trend_forecast_03aba3138f87,description_only,Description Only,2,annotated_preload,0,1,20260826
skillmtts_v4_rel_stack_linear_trend_forecast_155a7b7fc4f9,description_only,Description Only,2,annotated_preload,1,0,20260826
skillmtts_v4_rel_stack_linear_trend_forecast_23281b3f0e34,description_only,Description Only,2,annotated_preload,1,0,20260826
skillmtts_v4_rel_stack_mad_anomaly_detection_0832d1a57b5d,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_mad_anomaly_detection_12ef019f6253,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_mad_anomaly_detection_2445e12036ea,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_seasonal_median_imputation_083c1d0d75c5,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_seasonal_median_imputation_13bfb6d3a2c6,description_only,Description Only,2,annotated_preload,0,1,20260826
skillmtts_v4_rel_stack_seasonal_median_imputation_19cc80482a82,description_only,Description Only,2,annotated_preload,1,1,20260826
skillmtts_v4_rel_stack_seasonal_profile_shift_0a91851dcd58,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_seasonal_profile_shift_14f612688605,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_volatility_regime_shift_1504d754d4c4,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_v4_rel_stack_volatility_regime_shift_255700a0bb17,description_only,Description Only,2,annotated_preload,0,0,20260826
skillmtts_final_azure_pdm_temporal_shift_cf8054e44d40,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_bdg2_event_rate_shift_1d853b83f474,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_bdg2_event_rate_shift_57ec90ef0c8a,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_bdg2_event_rate_shift_892b670ab30e,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_bdg2_event_rate_shift_9277c9db5e80,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_bdg2_event_rate_shift_a15718fcd342,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_bdg2_temporal_shift_184eaf51cfb3,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_bdg2_trend_slope_1dc44f126bb7,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_bdg2_trend_slope_6761c44fb4e6,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_bdg2_weekday_contrast_3abe04b96783,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_event_contrast_1c46d08444d8,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_event_contrast_5c7f8d525c5c,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_event_rate_shift_063024609f74,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_final_rel_event_event_rate_shift_17a67224d29d,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_event_rate_shift_844ad9e1b85a,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_event_rate_shift_910654f4c616,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_event_rate_shift_959ead910894,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_event_rate_shift_ee4e53fa57de,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_monthly_volatility_1e88f66274df,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_final_rel_event_monthly_volatility_9312a2bdebe4,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_final_rel_event_monthly_volatility_b8f0599d4b13,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_event_monthly_volatility_c055186df6e5,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_final_rel_event_monthly_volatility_c179ff718a09,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_final_rel_event_monthly_volatility_ddad5871ed1c,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_event_peak_month_0a0ab5eb60f3,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_rank_reversal_3f4882a631b7,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_rank_reversal_5ed0256caabb,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_rank_reversal_8de0d2589e7f,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_rank_reversal_a2a8d468fce2,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_rank_reversal_a411024a9212,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_rank_reversal_f2bc008efcbd,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_final_rel_event_tail_spread_047190846b69,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_final_rel_event_tail_spread_704332fe738a,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_event_tail_spread_f55c55ba3926,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_event_tail_spread_fd6a38d72da7,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_event_trend_slope_0e4c732e5f14,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_event_trend_slope_7df1067e7790,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_event_trend_slope_f3693475661c,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_trend_slope_f8669dfea701,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_weekday_contrast_7da689daaecb,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_event_weekday_contrast_e0e1f59dfb45,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_final_rel_f1_entity_consistency_449a95de5e1b,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_f1_entity_consistency_c6ee1cd47306,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_event_contrast_fb3a76d6cf7a,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_event_rate_shift_00c800949910,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_f1_monthly_volatility_7547854238d2,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_monthly_volatility_c4d7eea8fa67,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_monthly_volatility_f6b9597ed498,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_peak_month_85fe8ffa8828,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_rank_reversal_132519ee3131,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_f1_rank_reversal_7e8788bd7ab8,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_f1_rank_reversal_9be85cac119e,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_f1_rank_reversal_e9b7736a7d5e,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_f1_tail_spread_0d1ecb66300a,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_tail_spread_2288d74c9908,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_tail_spread_9cbb194520a3,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_trend_slope_330a01dc7325,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_f1_trend_slope_4391618c2f0c,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_trend_slope_65e99555c195,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_f1_trend_slope_763110e4bcf9,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_hm_entity_consistency_1b39ce5f8183,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_hm_entity_consistency_53027579de1b,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_hm_event_rate_shift_2b10f3c051b1,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_hm_event_rate_shift_cb70d63e2de8,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_hm_event_rate_shift_e9890132423c,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_hm_rank_reversal_ea80ad6d5085,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_hm_trend_slope_4f904d3b6908,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_hm_trend_slope_680e72f5cb89,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_hm_trend_slope_83d44e5d8c7f,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_stack_entity_consistency_8010765a05f9,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_final_rel_stack_monthly_volatility_341f51d1f260,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_stack_monthly_volatility_3b6f9ab0149f,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_stack_monthly_volatility_b34e1eaee190,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_stack_peak_month_551a20a11bfe,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_final_rel_stack_rank_reversal_36d3126956d6,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_final_rel_stack_rank_reversal_80c384aa42df,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_stack_rank_reversal_9d1724d8b2c7,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_stack_rank_reversal_dc50cb801aa2,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_stack_tail_spread_4fca8ea6e43f,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_stack_trend_slope_6939a6cb986a,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_final_rel_stack_trend_slope_90036d85b38d,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_final_rel_stack_trend_slope_bcad02569766,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_azure_pdm_event_sensitivity_regression_354dc9b7309f,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_event_sensitivity_regression_40be82be2fbb,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_event_sensitivity_regression_51d64b9f1034,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_event_window_response_23b20e49efa8,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_forward_fill_imputation_0560559f4813,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_forward_fill_imputation_0919e2829e24,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_forward_fill_imputation_0a1c20c4eeb8,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_forward_fill_imputation_0c402e6948c6,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_iqr_anomaly_detection_1aa138125302,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_iqr_anomaly_detection_22940ebf8471,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_iqr_anomaly_detection_4d315b8ff817,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_lagged_cross_correlation_645696072a9d,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_lagged_predictor_regression_067e545c1f10,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_linear_interpolation_imputation_09a26a6247fd,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_linear_trend_forecast_070cd8bb6a55,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_linear_trend_forecast_3179f652c23d,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_linear_trend_forecast_55edba1c03db,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_linear_trend_forecast_6209ef2c591a,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_azure_pdm_mad_anomaly_detection_2f0fae6e718f,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_azure_pdm_rolling_backtest_selection_04da2242eb88,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_rolling_backtest_selection_3a4c1aafe9ee,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_rolling_backtest_selection_499039409b4b,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_rolling_backtest_selection_4e42d2964498,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_azure_pdm_rolling_backtest_selection_52bd6f2687d1,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_azure_pdm_state_duration_analysis_08f904e879f1,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_volatility_regime_shift_22851b42eaf4,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_volatility_regime_shift_2ada87ddc78e,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_azure_pdm_volatility_regime_shift_38e33637d832,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_bdg2_event_sensitivity_regression_0db268bccfa9,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_bdg2_iqr_anomaly_detection_0c4d29c1637a,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_bdg2_linear_trend_forecast_1894625a0ba8,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_bdg2_linear_trend_forecast_2e1dde94049f,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_bdg2_linear_trend_forecast_34f4d67b4caa,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_bdg2_mad_anomaly_detection_002b8e59c981,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_bdg2_mad_anomaly_detection_0aa34e8cb471,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_bdg2_rolling_backtest_selection_00abbea1be10,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_bdg2_rolling_backtest_selection_0155a18f29f6,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_bdg2_rolling_threshold_detection_3580d4e1d554,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_bdg2_seasonal_naive_forecast_07351ea98c41,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_bdg2_seasonal_naive_forecast_0cfacabd637b,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_bdg2_state_duration_analysis_23a44acff739,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_bdg2_state_duration_analysis_44ef3b74930e,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_bdg2_volatility_regime_shift_1ab97dc32fa3,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_event_coverage_gap_detection_478e25bb6266,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_coverage_gap_detection_63f915ef19b3,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_event_coverage_gap_detection_7876197214bf,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_event_forward_fill_imputation_031368d5a1a4,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_event_forward_fill_imputation_05f5fa650642,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_forward_fill_imputation_09ba4ab2f339,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_forward_fill_imputation_18356ecdfa6c,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_rel_event_forward_fill_imputation_188656ccfad6,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_forward_fill_imputation_1a60c9b32b8d,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_rel_event_forward_fill_imputation_1c3c0a0a75b2,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_event_forward_fill_imputation_1fdb825b2717,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_event_forward_fill_imputation_211317db2037,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_iqr_anomaly_detection_05a3be911717,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_iqr_anomaly_detection_4265ff15f83f,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_rel_event_iqr_anomaly_detection_553da5a1e110,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_rel_event_linear_interpolation_imputation_082e5a100d56,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_event_linear_interpolation_imputation_0af7ddec5878,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_linear_interpolation_imputation_0b697126982a,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_rel_event_linear_interpolation_imputation_139ac434e593,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_linear_interpolation_imputation_18170c64df2e,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_event_linear_interpolation_imputation_188bc2ee61d7,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_event_linear_interpolation_imputation_20ac6919cfe4,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_event_linear_interpolation_imputation_215d97da84a1,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_event_linear_trend_forecast_22eb474c38d7,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_linear_trend_forecast_2af6bdc310a2,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_linear_trend_forecast_90b9e8e97d3c,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_rolling_threshold_detection_074525e5e2c4,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_rolling_threshold_detection_2c103f620988,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_event_rolling_threshold_detection_33e5a079c8d7,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_rel_event_rolling_threshold_detection_3ef1f2eae6ff,no_guardrails,No Guardrails,3,self_route,1,0,20260831
skillmtts_v4_rel_event_state_duration_analysis_29d275006b56,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_volatility_regime_shift_4dbca56da84d,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_volatility_regime_shift_69f95dcce928,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_volatility_regime_shift_8b0578a6f0d9,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_event_volatility_regime_shift_9d6eacc02cf1,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_autocorrelation_structure_3b579a2b744a,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_autocorrelation_structure_45a84711ac1f,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_change_point_detection_210bd797ca81,no_guardrails,No Guardrails,3,self_route,1,1,20260831
skillmtts_v4_rel_f1_change_point_detection_7972a152b457,no_guardrails,No Guardrails,3,self_route,0,1,20260831
skillmtts_v4_rel_f1_cohort_retention_shift_398300eb82c2,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_cohort_retention_shift_ac55224a2c8e,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_coverage_gap_detection_1b47960c05fa,no_guardrails,No Guardrails,3,self_route,0,0,20260831
skillmtts_v4_rel_f1_coverage_gap_detection_43c469164e40,no_guardrails,No Guardrails,3,self_route,0,0,20260831
